filename,label,text,cleaned_text
audio_399.wav,2.0," In this playground, there is a bunch of students gathering around a Greek drone in the middle of it. They were playing with balls in","In this playground, there is a bunch of students gathering around a Greek drone in the middle of it. They were playing with balls in"
audio_766.wav,2.0, My hobby is to sing. I am a Carnatic musician. I have started learning Carnatic music from my childhood. I love to sing very much. When I sing I feel very happy. I will be excited. My mood will be very happy. I enjoy singing. And I have a Shruti box which helps me to,My hobby is to sing. I am a Carnatic musician. I have started learning Carnatic music from my childhood. I love to sing very much. When I sing I feel very happy. I will be excited. My mood will be very happy. I enjoy singing. And I have a Shruti box which helps me to
audio_748.wav,2.0," My hobby is to basically am a canadian musician I have started learning to sing from my childhood I like singing, I love singing, I enjoy singing very much and during my singing journey I will go to a temple here my home where they will offer","My hobby is to basically am a canadian musician I have started learning to sing from my childhood I like singing, I love singing, I enjoy singing very much and during my singing journey I will go to a temple here my home where they will offer"
audio_1114.wav,2.0, I have a goal but I am not ready to tell anybody like a flow because it is going to be achieved and then to make them show that I have achieved the goal what I dream of myself. So let me keep my goal aside but I have a goal to travel the world too and it is my dream and goal and my much more I am mad to keep it afloat in that. So I am ready to,I have a goal but I am not ready to tell anybody like a flow because it is going to be achieved and then to make them show that I have achieved the goal what I dream of myself. So let me keep my goal aside but I have a goal to travel the world too and it is my dream and goal and my much more I am mad to keep it afloat in that. So I am ready to
audio_1251.wav,2.0," My favorite place to visit is Tirumala, it is near Chittor district. There is a very favorite temple. In the temple, Lord Venkateswara is there. There is a famous foodie's dosa.","My favorite place to visit is Tirumala, it is near Chittor district. There is a very favorite temple. In the temple, Lord Venkateswara is there. There is a famous foodie's dosa."
audio_59.wav,2.0," Okay, like this scene for me to describe is in a market, okay in a market in the morning when okay in the morning like around five fish Six years then the workers will be going there. It would be usually quiet in the morning then a few people will be there and then packing and looking doing everything making sure that everything needs in a good place and then in the afternoon There'll be a lot of","Okay, like this scene for me to describe is in a market, okay in a market in the morning when okay in the morning like around five fish Six years then the workers will be going there. It would be usually quiet in the morning then a few people will be there and then packing and looking doing everything making sure that everything needs in a good place and then in the afternoon There'll be a lot of"
audio_889.wav,2.5, The best day that happened in my life is when I traveled with my friend using our bicycle. The experience of our unity every time someone gets into plotting their tires without each other's,The best day that happened in my life is when I traveled with my friend using our bicycle. The experience of our unity every time someone gets into plotting their tires without each other's
audio_130.wav,2.5," The people are saving the fruits and vegetables in the market. They just sell fresh water, fresh fruits, fresh vegetables. Some here in the market was just 20 KG per, sorry, 20 rupees per kg, what the rupees per kg. And according to people they can buy fruits and vegetables.","The people are saving the fruits and vegetables in the market. They just sell fresh water, fresh fruits, fresh vegetables. Some here in the market was just 20 KG per, sorry, 20 rupees per kg, what the rupees per kg. And according to people they can buy fruits and vegetables."
audio_297.wav,2.0, The best day of my life would be my birthday because it is the day which has given me the existence in this world without it there is no me in this world. So I really feel grateful for the day.,The best day of my life would be my birthday because it is the day which has given me the existence in this world without it there is no me in this world. So I really feel grateful for the day.
audio_744.wav,2.5," My favorite hobby is drawing and I love to draw the pictures and I enjoy the lot when I was drawing and I use some tools to draw and tools are like pencil, eraser, scale and colors and something like cotton to wrap","My favorite hobby is drawing and I love to draw the pictures and I enjoy the lot when I was drawing and I use some tools to draw and tools are like pencil, eraser, scale and colors and something like cotton to wrap"
audio_779.wav,2.0, Describe my favorite hobby. May favorite hobby is playing badminton. I play it with my son or with my husband. Even my solo or alone time. I want to give this opportunity to play and practice of my hobby. I want to play this to get sweat and exercise as well every day.,Describe my favorite hobby. May favorite hobby is playing badminton. I play it with my son or with my husband. Even my solo or alone time. I want to give this opportunity to play and practice of my hobby. I want to play this to get sweat and exercise as well every day.
audio_1210.wav,2.0, Today I went to the supermarket and I have seen a lot of people. It is very crowded in the supermarket and most of the people are purchasing electronics which has an offer for the festival sale. I heard most of the announcements on the electronics which have the offer on the day.,Today I went to the supermarket and I have seen a lot of people. It is very crowded in the supermarket and most of the people are purchasing electronics which has an offer for the festival sale. I heard most of the announcements on the electronics which have the offer on the day.
audio_680.wav,2.0," Okay, a crowded market scene, over lots of people going up and down, buying stuffs, ranging from food items, clothing, refreshments, and what to view. Some selling,","Okay, a crowded market scene, over lots of people going up and down, buying stuffs, ranging from food items, clothing, refreshments, and what to view. Some selling,"
audio_944.wav,2.0," The playground was looking with full of people and crowded and with air flowing towards our our site and with full of arrangements and there's a particular game is playing on the playground is cricket with full of sounds, cheer ups and like that.","The playground was looking with full of people and crowded and with air flowing towards our our site and with full of arrangements and there's a particular game is playing on the playground is cricket with full of sounds, cheer ups and like that."
audio_8.wav,2.0," The playgrounds look like it's cool. So many students are here. Some of it they have activities like play in a games, play games and","The playgrounds look like it's cool. So many students are here. Some of it they have activities like play in a games, play games and"
audio_1057.wav,2.0," May travel journey experience destination is in Tagaytay. Some of it is very cool and very special place to me. I like the food, local food, bulalo. And the dish is so very","May travel journey experience destination is in Tagaytay. Some of it is very cool and very special place to me. I like the food, local food, bulalo. And the dish is so very"
audio_722.wav,2.0, and the topic is in described scene of crowded market especially in crowded market morning times are the crowd is small and,and the topic is in described scene of crowded market especially in crowded market morning times are the crowd is small and
audio_1036.wav,2.5," My favorite place to visit is La Basna that is Lal Bahadur Sastri National Academy of Administration which is situated in Mussoori. This is my favorite place because the civil servants who cleared UPSC may be attending the La Basna. This is the place where civil servants, the aspirants who cleared IAS, they will be training in that academy.","My favorite place to visit is La Basna that is Lal Bahadur Sastri National Academy of Administration which is situated in Mussoori. This is my favorite place because the civil servants who cleared UPSC may be attending the La Basna. This is the place where civil servants, the aspirants who cleared IAS, they will be training in that academy."
audio_760.wav,2.0," I am going to tell about my hobby and my hobby Generally a hobby is considered as a regular activity that is done for enjoyment during leisure time. Hobby include themed items and objects engaging in creative and artistic pursuits, playing sports or doing any creative things or participating in any of the","I am going to tell about my hobby and my hobby Generally a hobby is considered as a regular activity that is done for enjoyment during leisure time. Hobby include themed items and objects engaging in creative and artistic pursuits, playing sports or doing any creative things or participating in any of the"
audio_675.wav,2.0," Actually, people selling and buying in the market. In the market we see people selling vegetables, fruits, flowers and many more things like the newly hotels as well. And the market is so much crowded actually. Because actually the market is much crowded early in the morning.","Actually, people selling and buying in the market. In the market we see people selling vegetables, fruits, flowers and many more things like the newly hotels as well. And the market is so much crowded actually. Because actually the market is much crowded early in the morning."
audio_62.wav,2.5, My topic is to describe about the scene of the crowded market. Once in a week we go to the market to buy the vegetables and the items for food. Today morning I went to the market along with my mom. It was very crowded literally. I felt little bit nervous.,My topic is to describe about the scene of the crowded market. Once in a week we go to the market to buy the vegetables and the items for food. Today morning I went to the market along with my mom. It was very crowded literally. I felt little bit nervous.
audio_865.wav,2.5," The best day of my life is my bad day. I experienced a lot. If I didn't experience that day, I never got that much good day in my life too. It's my memorable day that I never saw that day. It makes me more special with my friends. My friends are the most important persons in my life.","The best day of my life is my bad day. I experienced a lot. If I didn't experience that day, I never got that much good day in my life too. It's my memorable day that I never saw that day. It makes me more special with my friends. My friends are the most important persons in my life."
audio_654.wav,2.0," It was a fine morning. Me and my friend went to the market to buy some things. The market was very crowded. There were many people selling vegetables, fruits and vegetables etc. There were green vegetables and fruits present which was very attractive to my eyes and my ears.","It was a fine morning. Me and my friend went to the market to buy some things. The market was very crowded. There were many people selling vegetables, fruits and vegetables etc. There were green vegetables and fruits present which was very attractive to my eyes and my ears."
audio_743.wav,2.5," My favorite hobby is cricket. I like to play cricket with my friends and with my friends only. I used to play cricket in my childhood days when it was about 10th standard, up to 10th standard only. Nowadays I didn't go to play cricket because all my friends are very busy with their academics and all other teams. And I enjoy very much to play because it has very good","My favorite hobby is cricket. I like to play cricket with my friends and with my friends only. I used to play cricket in my childhood days when it was about 10th standard, up to 10th standard only. Nowadays I didn't go to play cricket because all my friends are very busy with their academics and all other teams. And I enjoy very much to play because it has very good"
audio_950.wav,2.0," My school playground looks like with a large area containing two football courts and corner of the ground there will be a place to play, practice cricket","My school playground looks like with a large area containing two football courts and corner of the ground there will be a place to play, practice cricket"
audio_77.wav,2.5," All right. A crowded market is where lots of women and young men go to exchange goods and services. There are a lot of people in the market. Some sell foodstuffs, some sell perishable goods, some sell","All right. A crowded market is where lots of women and young men go to exchange goods and services. There are a lot of people in the market. Some sell foodstuffs, some sell perishable goods, some sell"
audio_916.wav,2.0, The question is describing the best day of my life till now I don't have any best life in my life and I'm just waiting to have the best life best day in my life so I strongly believe in things happening around myself if anything good is happening around me I just believe something day is better fun better is then and describing the best day of your life is one of the best day and trying to hope to see some,The question is describing the best day of my life till now I don't have any best life in my life and I'm just waiting to have the best life best day in my life so I strongly believe in things happening around myself if anything good is happening around me I just believe something day is better fun better is then and describing the best day of your life is one of the best day and trying to hope to see some
audio_1028.wav,2.0," My favorite place to visit Kerala is so beautiful with greenery and boat traveling and there are many famous places like winemaking, some more like full of greenery and nature with peaceful mind and there was many food slides they prepare with coconut","My favorite place to visit Kerala is so beautiful with greenery and boat traveling and there are many famous places like winemaking, some more like full of greenery and nature with peaceful mind and there was many food slides they prepare with coconut"
audio_727.wav,2.0," Today when I was in market I have seen so much crowd in the market. Many people selling so many vegetables, fruits and many more things like fishes and other important household things and some are the customers among that crowd that are buying all these stuffs. All the sounds are so creepy.","Today when I was in market I have seen so much crowd in the market. Many people selling so many vegetables, fruits and many more things like fishes and other important household things and some are the customers among that crowd that are buying all these stuffs. All the sounds are so creepy."
audio_146.wav,2.0, ḍᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃ,
audio_642.wav,2.0, I go in a life to give a life to my parents which they deserve to live that they are not living or which they have to provide for me.,I go in a life to give a life to my parents which they deserve to live that they are not living or which they have to provide for me.
audio_1313.wav,2.0," The playground is very big. It's very huge. There are trees at the boundaries. All the trees cover the edges of the playground. And there were children approximately 30 to 40 who play daily in the playground. I heard birds chirping, water falling from the water cooler.","The playground is very big. It's very huge. There are trees at the boundaries. All the trees cover the edges of the playground. And there were children approximately 30 to 40 who play daily in the playground. I heard birds chirping, water falling from the water cooler."
audio_1208.wav,2.0, अगर बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा बागा �,
audio_640.wav,2.0," Yeah, my goal to become like a software engineer and we face many challenges to achieve this like we face like up and downs and we have to be very constant of during that path and","Yeah, my goal to become like a software engineer and we face many challenges to achieve this like we face like up and downs and we have to be very constant of during that path and"
audio_778.wav,2.5, My favorite hobby is watching movies. It is my favorite one of the things. I can enjoy a lot in my hobby. In seeing lot of movies like different type of industries. There is no action or comedy. Different type of movies are presented. We can see different topics. In movies they can present their own feelings.,My favorite hobby is watching movies. It is my favorite one of the things. I can enjoy a lot in my hobby. In seeing lot of movies like different type of industries. There is no action or comedy. Different type of movies are presented. We can see different topics. In movies they can present their own feelings.
audio_1025.wav,2.0," I would like to go to the Sachi for the Sachi Stoop. It is a very famous place in the MP and there are local food will be a good, a very best food like a Pao Haji and the latest it is like a sandwich and a Maima sandwich is the famous food of the Sachi and this is made by Samrat Ashok.","I would like to go to the Sachi for the Sachi Stoop. It is a very famous place in the MP and there are local food will be a good, a very best food like a Pao Haji and the latest it is like a sandwich and a Maima sandwich is the famous food of the Sachi and this is made by Samrat Ashok."
audio_939.wav,2.5," Yeah, more playground is very like and I am the I am I am in participate in basketball at the age of 16 and I am play basketball for my school and I got the second prize run we got the second runner up in the school and","Yeah, more playground is very like and I am the I am I am in participate in basketball at the age of 16 and I am play basketball for my school and I got the second prize run we got the second runner up in the school and"
audio_1216.wav,2.5," There is a playground, large playground. There is a playing very so many games like cricket volleyball tennis. I am interested in playing cricket because it is a very interesting game. They are conducting a tournament. In that tournament I participate in that game.","There is a playground, large playground. There is a playing very so many games like cricket volleyball tennis. I am interested in playing cricket because it is a very interesting game. They are conducting a tournament. In that tournament I participate in that game."
audio_934.wav,2.0, The best day of my life is a trip with my friends. And it was wonderful and the moments are very impact on my mind and the things are irreplaceable and memorable to me and every second and every moment. When we started the journey from my native to the target place that was too good and it was in the bikes so the things,The best day of my life is a trip with my friends. And it was wonderful and the moments are very impact on my mind and the things are irreplaceable and memorable to me and every second and every moment. When we started the journey from my native to the target place that was too good and it was in the bikes so the things
audio_904.wav,2.5, The best day of my life is we went to Manali with my friends and the trip is of 10 days and the best day of my life is when we went to Dothanpahas and we had a lot and I searched for all of you that you visit the place of Dothanpahas where you can experience many many many,The best day of my life is we went to Manali with my friends and the trip is of 10 days and the best day of my life is when we went to Dothanpahas and we had a lot and I searched for all of you that you visit the place of Dothanpahas where you can experience many many many
audio_1102.wav,2.5, My favourite place is Tirupati. I used to travel in train to reach the Tirupati from my boarding point. And the journey is very awesome and also I enjoyed a lot in that journey. The local food of Tirupati is I like Kova there. And one thing special about Tirupati is the Hundia of Tirupati temple.,My favourite place is Tirupati. I used to travel in train to reach the Tirupati from my boarding point. And the journey is very awesome and also I enjoyed a lot in that journey. The local food of Tirupati is I like Kova there. And one thing special about Tirupati is the Hundia of Tirupati temple.
audio_1150.wav,3.0, Після цього випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випадку випад,
audio_765.wav,3.0, ឍ្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្្,
audio_1117.wav,3.0," My goal right now is to work as a teacher and then a student. Because this is because it is important, it has been my childhood dream. And to achieve this goal, I have to crack an exam with good person.","My goal right now is to work as a teacher and then a student. Because this is because it is important, it has been my childhood dream. And to achieve this goal, I have to crack an exam with good person."
audio_685.wav,3.0, A market place is an exceptionally bursting spot where individuals go to purchase things up there. It's a focal point of fascination for the two purchases and vendors. There is no other place in the zone having so much of lively business as the market. I generally locate a major group there.,A market place is an exceptionally bursting spot where individuals go to purchase things up there. It's a focal point of fascination for the two purchases and vendors. There is no other place in the zone having so much of lively business as the market. I generally locate a major group there.
audio_1329.wav,3.0, I can describe my goal in life or I can say I hope to have built on my skills and gain more responsibilities within this company and I'm eager to learn from experience team members and eventually take on leadership roles.,I can describe my goal in life or I can say I hope to have built on my skills and gain more responsibilities within this company and I'm eager to learn from experience team members and eventually take on leadership roles.
audio_236.wav,3.0, My favorite hobby is just playing video game and playing cricket. I use the phone to play the video games. I am not good at playing the FIFA game because of the previous years I am simply an android. Continuous playing the FIFA games I don't shoot to other games like PUBG and I also play a bit more.,My favorite hobby is just playing video game and playing cricket. I use the phone to play the video games. I am not good at playing the FIFA game because of the previous years I am simply an android. Continuous playing the FIFA games I don't shoot to other games like PUBG and I also play a bit more.
audio_90.wav,3.0, A situation in which there is a lot of competition between companies that are trying to sell similar products or services. Surviving in a crowded market that includes bigger players is not easy. It's not a crowded market. It's not worthy.,A situation in which there is a lot of competition between companies that are trying to sell similar products or services. Surviving in a crowded market that includes bigger players is not easy. It's not a crowded market. It's not worthy.
audio_903.wav,3.0, I think the last Sunday is the best day of my life because I played a very important cricket match on that day which is very important to decide my place in my college team so I think that day is my best day of my best day on that day I eat 20 runs per,I think the last Sunday is the best day of my life because I played a very important cricket match on that day which is very important to decide my place in my college team so I think that day is my best day of my best day on that day I eat 20 runs per
audio_905.wav,3.0," The best today of my life was when I graduate from college. If I had not experienced that day, my life would be different because I would not have achieved such a improved, important milestone. What makes that day especially is the sense of accomplishment and prize. Right, I felt walking across the stage to receive my diploma. When I think about that day, I feel incredibly happy and grateful.","The best today of my life was when I graduate from college. If I had not experienced that day, my life would be different because I would not have achieved such a improved, important milestone. What makes that day especially is the sense of accomplishment and prize. Right, I felt walking across the stage to receive my diploma. When I think about that day, I feel incredibly happy and grateful."
audio_736.wav,3.0," A market place is a very busy place where people go to buy articles on their needs. It is a center of attraction for both the people and whenever I visit a market I find the hawkers shouting loudly to sell their goods. They try to attract the people by several names. Generally, they sing songs in price","A market place is a very busy place where people go to buy articles on their needs. It is a center of attraction for both the people and whenever I visit a market I find the hawkers shouting loudly to sell their goods. They try to attract the people by several names. Generally, they sing songs in price"
audio_886.wav,3.0, The happiest day of life is different for everyone and can be anything small to be. In my case it was the day when I scored the highest in my class. The happiest day of my life was full of joy and fun. Everyone was praising me. My friends and my family were proud of me for doing something that no one believed I could do.,The happiest day of life is different for everyone and can be anything small to be. In my case it was the day when I scored the highest in my class. The happiest day of my life was full of joy and fun. Everyone was praising me. My friends and my family were proud of me for doing something that no one believed I could do.
audio_773.wav,3.0, My favorite hobby is playing basketball. I enjoy playing by myself or with people in the park. I sometimes play with my son.,My favorite hobby is playing basketball. I enjoy playing by myself or with people in the park. I sometimes play with my son.
audio_43.wav,3.5, Shhh.,
audio_853.wav,3.0, ಸಿರಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿಲಿ,
audio_278.wav,3.0, The best day of my life was several years ago when I went to the beach with all my family and one afternoon we had a barbecue in the cabin and it was really fun because we got to cheer and to dance and to eat together and we had so much fun and,The best day of my life was several years ago when I went to the beach with all my family and one afternoon we had a barbecue in the cabin and it was really fun because we got to cheer and to dance and to eat together and we had so much fun and
audio_948.wav,3.0, My screen pre-ground looks like a huge one. It's in the shape of a rectangular where a basketball court is present and a cup of tea court as well in side. They are particular activity which is going to place in every period like football or cricket by every class or every sections in the schools.,My screen pre-ground looks like a huge one. It's in the shape of a rectangular where a basketball court is present and a cup of tea court as well in side. They are particular activity which is going to place in every period like football or cricket by every class or every sections in the schools.
audio_869.wav,3.0, My best today was when I got first rank in the 10th class. It made me very joyful. If it has not experienced the life of my is different. It may be joined by Paul technique but when I got this first rank my father joined me in intermediate and made me to join in,My best today was when I got first rank in the 10th class. It made me very joyful. If it has not experienced the life of my is different. It may be joined by Paul technique but when I got this first rank my father joined me in intermediate and made me to join in
audio_1223.wav,3.0, Market place is an expansionary first link spot where individuals go to purchase things out their needs. So people are selling different things in the market and buying the market. So mainly people come to purchase some items regarding or related to home.,Market place is an expansionary first link spot where individuals go to purchase things out their needs. So people are selling different things in the market and buying the market. So mainly people come to purchase some items regarding or related to home.
audio_1038.wav,3.0, My favorite place to visit is Beaches.,My favorite place to visit is Beaches.
audio_686.wav,3.5," People's health, different types of fruits, vegetables and different types of household essentials in the market. They are available at the roadside so it will be heavy traffic. So due to this heavy traffic the market is very crowded, very much filled with crowd and in the morning it will be very very","People's health, different types of fruits, vegetables and different types of household essentials in the market. They are available at the roadside so it will be heavy traffic. So due to this heavy traffic the market is very crowded, very much filled with crowd and in the morning it will be very very"
audio_346.wav,3.0," In my life, the best day is my enjoying the day with my seniors. Our classmates made arrangements for enjoying that moment for the seniors to enjoy their farewell day. That time we feel that we are gathering together and make an enjoyable moment. I think that was the most important day and makes the day special.","In my life, the best day is my enjoying the day with my seniors. Our classmates made arrangements for enjoying that moment for the seniors to enjoy their farewell day. That time we feel that we are gathering together and make an enjoyable moment. I think that was the most important day and makes the day special."
audio_988.wav,3.5," Okay, so I want to describe the seed of a school playground First and foremost, I can tell you that the school playground Look like a lush green field Okay, it is a synthetic field Filled like you know place where kids can actually Have fun","Okay, so I want to describe the seed of a school playground First and foremost, I can tell you that the school playground Look like a lush green field Okay, it is a synthetic field Filled like you know place where kids can actually Have fun"
audio_653.wav,3.0, The people are selling vegetables and fruits in the market and the people are buying there necessary things in the market. I can hear the sounds like crowded people shouting and murmuring in the market.,The people are selling vegetables and fruits in the market and the people are buying there necessary things in the market. I can hear the sounds like crowded people shouting and murmuring in the market.
audio_809.wav,3.0," Gardening is my hope that many people enjoy. One of the best things about gardening is the chance to connect with nature and watch plants grow. You can grow flowers, vegetables, herbs, adding beauty and refreshments to our surroundings. For gardening, you typically need to do like","Gardening is my hope that many people enjoy. One of the best things about gardening is the chance to connect with nature and watch plants grow. You can grow flowers, vegetables, herbs, adding beauty and refreshments to our surroundings. For gardening, you typically need to do like"
audio_1043.wav,3.0, My favorite place to visit is Tirupati. So it has most while traveling to this place there are many places to see that it mostly concepts about the beautiful nature and in this place many countries and many religions are combined there.,My favorite place to visit is Tirupati. So it has most while traveling to this place there are many places to see that it mostly concepts about the beautiful nature and in this place many countries and many religions are combined there.
audio_542.wav,3.0," My favorite place to visit is a mall. To reach to the mall, first I take a bus which dropped me at the location from where the mall is.","My favorite place to visit is a mall. To reach to the mall, first I take a bus which dropped me at the location from where the mall is."
audio_1106.wav,3.5, visit Makka and Madina,
audio_643.wav,3.0, My goal is to become a proficient electrical engineer because electrical engineering can involve in every certain light such as automobile industry for TVs in computer industry for software and hardware industry. We can enter into anything.,My goal is to become a proficient electrical engineer because electrical engineering can involve in every certain light such as automobile industry for TVs in computer industry for software and hardware industry. We can enter into anything.
audio_1333.wav,3.5, So the greatest goal that I have right now is to be able to be a successful programmer because being a programmer is already in my profession since I am a programming student. Although I know that once I graduated there will be a lot of challenges especially there are already a lot of competitions and other applicants right now since information courses are,So the greatest goal that I have right now is to be able to be a successful programmer because being a programmer is already in my profession since I am a programming student. Although I know that once I graduated there will be a lot of challenges especially there are already a lot of competitions and other applicants right now since information courses are
audio_1239.wav,3.5," Havis Award, which a person does with interest gets much satisfaction and amusement. It is a kind of recreation, shared from the searching beam, the sun, and also get food from it. There are many kinds of Havis and we select one of them as per our will and mindset. Some has Havis collecting post-all, some collecting interesting book of stories,","Havis Award, which a person does with interest gets much satisfaction and amusement. It is a kind of recreation, shared from the searching beam, the sun, and also get food from it. There are many kinds of Havis and we select one of them as per our will and mindset. Some has Havis collecting post-all, some collecting interesting book of stories,"
audio_1264.wav,3.0, My favourite place to visit is Hyderabad. Hyderabad is a capital town for the Thelangana which consists of forts of Nizams which was built by Nizams. It has a terminal which was beautiful to watch.,My favourite place to visit is Hyderabad. Hyderabad is a capital town for the Thelangana which consists of forts of Nizams which was built by Nizams. It has a terminal which was beautiful to watch.
audio_854.wav,3.0," Hi everyone and you are to tell about the best day of my life. The best day of my life is the best experience I had in my daily life. My life, my daily life is different from the best day of my life. The best day of my life is special that I am happy that the people all around me","Hi everyone and you are to tell about the best day of my life. The best day of my life is the best experience I had in my daily life. My life, my daily life is different from the best day of my life. The best day of my life is special that I am happy that the people all around me"
audio_681.wav,3.5," So hello everyone, I am going to speak on the topic like I am in the market and I am a shopkeeper and I am describing the whole market this market is very crowded and in the morning the crowd is very less and As the day keep on rising as the Sun keep on rising so as the crowd and Since when the Sun sets","So hello everyone, I am going to speak on the topic like I am in the market and I am a shopkeeper and I am describing the whole market this market is very crowded and in the morning the crowd is very less and As the day keep on rising as the Sun keep on rising so as the crowd and Since when the Sun sets"
audio_711.wav,3.0, In the crowded market we can see the sellers are selling their vegetables or something the products which they have and the buying means we are the buyers of the market so we can buy the various products from the seller and we can hear some sounds of selling their products to the customers and they have to be shouted at as,In the crowded market we can see the sellers are selling their vegetables or something the products which they have and the buying means we are the buyers of the market so we can buy the various products from the seller and we can hear some sounds of selling their products to the customers and they have to be shouted at as
audio_5.wav,3.0, The people are there in the market to purchase the products in the market and then to get the required things and they sell their product in the market. The people are keen to purchase the things they require and the sound came from there is very noisy and which leads us to lost interest on the market.,The people are there in the market to purchase the products in the market and then to get the required things and they sell their product in the market. The people are keen to purchase the things they require and the sound came from there is very noisy and which leads us to lost interest on the market.
audio_446.wav,3.0," My school playground is very large in size. It has some grass on it and some area has not grass. The sound I hear is about the boys playing and girls are also playing. And in this ground everybody plays some football, cricket, tennis, badminton, covered D,","My school playground is very large in size. It has some grass on it and some area has not grass. The sound I hear is about the boys playing and girls are also playing. And in this ground everybody plays some football, cricket, tennis, badminton, covered D,"
audio_827.wav,3.5, ḍᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃᵃ,
audio_67.wav,3.0," In the crowded market there are a lot of people selling fruits and fresh vegetables a lot of grains and the sounds on the market are especially shouting, a lot of shouting and the conversations between clients and also in the morning is usually the most","In the crowded market there are a lot of people selling fruits and fresh vegetables a lot of grains and the sounds on the market are especially shouting, a lot of shouting and the conversations between clients and also in the morning is usually the most"
audio_776.wav,3.0, The one below is the best answer,The one below is the best answer
audio_93.wav,3.0, This market is very popular in the city. You can find fresh vegetables and fruits and also you can find traditional foods in here. It is quite crowded in the afternoon times because people are having lunch in here and also you can see some,This market is very popular in the city. You can find fresh vegetables and fruits and also you can find traditional foods in here. It is quite crowded in the afternoon times because people are having lunch in here and also you can see some
audio_677.wav,3.5, I,
